[2021.11.15 15:37:57] [0000m.01s.320ms] [0] WELCOME
[2021.11.15 15:37:57] [0000m.01s.321ms] [1] iCDB Diagnostic ver.2.207, qgLvIY/Eg4ge+fhn3Vi3jQ, build:15449124 created 2019-12-19 14:24:55, sources stamp:qgLvIY/Eg4ge+fhn3Vi3jQ
[2021.11.15 15:37:57] [0000m.01s.321ms] [1] Restricted Copyright Siemens 2020. All Rights Reserved.
[2021.11.15 15:37:57] [0000m.01s.321ms] [1] Base flow version [VX.2.7]
[2021.11.15 15:37:57] [0000m.01s.321ms] [1] Install Id [2119024], Flow Id [PADS VX.2.7], Full Flow Name [PADS VX.2.7], Exact Access Date [2020/02/01]
[2021.11.15 15:37:57] [0000m.01s.321ms] [1] UPDATE Install Info, Install Id [2150279], UPDATE Name [PADS VX.2.7 - Update 1]
[2021.11.15 15:37:57] [0000m.01s.323ms] [1] Machine [DESKTOP-1NI94LR]  IP [10.0.0.34,127.0.0.1]  User [johen]  PID [8280]
[2021.11.15 15:37:57] [0000m.01s.323ms] [1] Operating system [Microsoft Windows 10 Business Edition, 64-bit (build 19043)]
[2021.11.15 15:37:57] [0000m.01s.323ms] [1] Current working dir [C:\PADS Projects\DxProjects\Proyecto]
[2021.11.15 15:37:57] [0000m.01s.323ms] [1] PATH [C:\MentorGraphics\PADSVX.2.7\SDD_HOME\common\win32\bin;C:\MentorGraphics\PADSVX.2.7\SDD_HOME\common\win32\lib;C:\MentorGraphics\PADSVX.2.7\SDD_HOME\common\win64\lib;C:\MentorGraphics\PADSVX.2.7\SDD_HOME\common\win32\jre\default\bin;C:\MentorGraphics\PADSVX.2.7\MGC_HOME.ixn\bin;C:\MentorGraphics\PADSVX.2.7\MGC_HOME.ixn\lib;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\Git\cmd;C:\Users\johen\AppData\Local\Microsoft\WindowsApps;C:\MentorGraphics\PADSVX.2.7\SDD_HOME\CAMCAD]
[2021.11.15 15:37:58] [0000m.01s.449ms] [2] Diagnostic: CesConfigCheck: CesP2PClearRule
[2021.11.15 15:37:58] [0000m.01s.449ms] [2] Diagnostic: CesConfigCheck: CesParRuleSection
[2021.11.15 15:37:58] [0000m.01s.449ms] [2] Diagnostic: CesConfigCheck: CesParRuleDef
[2021.11.15 15:37:58] [0000m.01s.449ms] [2] Diagnostic: CesConfigCheck: CesNoiseRule
[2021.11.15 15:37:58] [0000m.01s.449ms] [2] Diagnostic: CesConfigCheck: CesGenObj
[2021.11.15 15:37:58] [0000m.01s.449ms] [2] Diagnostic: CesConfigCheck: CesGenCompObj
[2021.11.15 15:37:58] [0000m.01s.449ms] [2] Diagnostic: CesConfigCheck: CesGenObjType
[2021.11.15 15:37:58] [0000m.01s.449ms] [2] Diagnostic: CesConfigCheck: CesVia
[2021.11.15 15:37:58] [0000m.01s.449ms] [2] Diagnostic: CesConfigCheck: CesZAxisLayerRule
[2021.11.15 15:37:58] [0000m.01s.449ms] [2] Diagnostic: CesConfigCheck: CesZAxisClearRule
[2021.11.15 15:37:58] [0000m.01s.449ms] [2] Diagnostic: ConfigCheck: CDBImplComp
[2021.11.15 15:37:58] [0000m.01s.449ms] [2] Diagnostic: ConfigCheck: CDBImplNet
[2021.11.15 15:37:58] [0000m.01s.449ms] [2] Diagnostic: ConfigCheck: CDBImplPin
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: Block: POWER_SUPPLY
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: BlockCheck: CDBImplBlockViewDxD
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: BlockViewDxDCheck: CDBImplNetDxD
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: BlockViewDxDCheck: CDBImplRipperDxD
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: CesConfigCheck: CesConstraint
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: CesConfigCheck: CesPin
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: CesConfigCheck: CesFromTo
[2021.11.15 15:37:58] [0000m.01s.450ms] [2] Diagnostic: CesConfigCheck: CesPhysicalNet
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesPinPair
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesElectricalNet
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesDiffPair
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesComponent
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesPartPin
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesPartPinPair
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesPart
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesDesign
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesLayerClearRule
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesSchemeClearRule
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesViaAssign
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesLayerRule
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesSchemeNetClassRule
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesScheme
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesLayer
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesNetClass
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesClearRule
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesConstraintClass
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesViaSpan
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesGenClear
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesPartTech
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesConstVar
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesC2CClearRule
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesPkgTypeClearRule
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesP2PClearRule
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesParRuleSection
[2021.11.15 15:37:58] [0000m.01s.451ms] [2] Diagnostic: CesConfigCheck: CesParRuleDef
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: CesConfigCheck: CesNoiseRule
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: CesConfigCheck: CesGenObj
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: CesConfigCheck: CesGenCompObj
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: CesConfigCheck: CesGenObjType
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: CesConfigCheck: CesVia
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: CesConfigCheck: CesZAxisLayerRule
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: CesConfigCheck: CesZAxisClearRule
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: ConfigCheck: CDBImplComp
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: ConfigCheck: CDBImplNet
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: ConfigCheck: CDBImplPin
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: Block: INPUTS
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: BlockCheck: CDBImplBlockViewDxD
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: BlockViewDxDCheck: CDBImplNetDxD
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: BlockViewDxDCheck: CDBImplRipperDxD
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: CesConfigCheck: CesConstraint
[2021.11.15 15:37:58] [0000m.01s.452ms] [2] Diagnostic: CesConfigCheck: CesPin
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesFromTo
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesPhysicalNet
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesPinPair
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesElectricalNet
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesDiffPair
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesComponent
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesPartPin
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesPartPinPair
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesPart
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesDesign
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesLayerClearRule
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesSchemeClearRule
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesViaAssign
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesLayerRule
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesSchemeNetClassRule
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesScheme
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesLayer
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesNetClass
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesClearRule
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesConstraintClass
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesViaSpan
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesGenClear
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesPartTech
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesConstVar
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesC2CClearRule
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesPkgTypeClearRule
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesP2PClearRule
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesParRuleSection
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesParRuleDef
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesNoiseRule
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesGenObj
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesGenCompObj
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesGenObjType
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesVia
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesZAxisLayerRule
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: CesConfigCheck: CesZAxisClearRule
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: ConfigCheck: CDBImplComp
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: ConfigCheck: CDBImplNet
[2021.11.15 15:37:58] [0000m.01s.453ms] [2] Diagnostic: ConfigCheck: CDBImplPin
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: Block: RS-485-EXTERNA
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: BlockCheck: CDBImplBlockViewDxD
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: BlockViewDxDCheck: CDBImplNetDxD
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: BlockViewDxDCheck: CDBImplRipperDxD
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesConstraint
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesPin
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesFromTo
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesPhysicalNet
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesPinPair
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesElectricalNet
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesDiffPair
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesComponent
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesPartPin
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesPartPinPair
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesPart
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesDesign
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesLayerClearRule
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesSchemeClearRule
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesViaAssign
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesLayerRule
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesSchemeNetClassRule
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesScheme
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesLayer
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesNetClass
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesClearRule
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesConstraintClass
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesViaSpan
[2021.11.15 15:37:58] [0000m.01s.454ms] [2] Diagnostic: CesConfigCheck: CesGenClear
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesPartTech
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesConstVar
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesC2CClearRule
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesPkgTypeClearRule
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesP2PClearRule
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesParRuleSection
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesParRuleDef
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesNoiseRule
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesGenObj
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesGenCompObj
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesGenObjType
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesVia
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesZAxisLayerRule
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesZAxisClearRule
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: ConfigCheck: CDBImplComp
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: ConfigCheck: CDBImplNet
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: ConfigCheck: CDBImplPin
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: Block: RS-485-LCD
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: BlockCheck: CDBImplBlockViewDxD
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: BlockViewDxDCheck: CDBImplNetDxD
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: BlockViewDxDCheck: CDBImplRipperDxD
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesConstraint
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesPin
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesFromTo
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesPhysicalNet
[2021.11.15 15:37:58] [0000m.01s.455ms] [2] Diagnostic: CesConfigCheck: CesPinPair
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesElectricalNet
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesDiffPair
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesComponent
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesPartPin
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesPartPinPair
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesPart
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesDesign
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesLayerClearRule
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesSchemeClearRule
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesViaAssign
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesLayerRule
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesSchemeNetClassRule
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesScheme
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesLayer
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesNetClass
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesClearRule
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesConstraintClass
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesViaSpan
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesGenClear
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesPartTech
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesConstVar
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesC2CClearRule
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesPkgTypeClearRule
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesP2PClearRule
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesParRuleSection
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesParRuleDef
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesNoiseRule
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesGenObj
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesGenCompObj
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesGenObjType
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesVia
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesZAxisLayerRule
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: CesConfigCheck: CesZAxisClearRule
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: ConfigCheck: CDBImplComp
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: ConfigCheck: CDBImplNet
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: ConfigCheck: CDBImplPin
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: Block: RELAY_GROUP
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2021.11.15 15:37:58] [0000m.01s.456ms] [2] Diagnostic: BlockCheck: CDBImplBlockViewDxD
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: BlockViewDxDCheck: CDBImplNetDxD
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: BlockViewDxDCheck: CDBImplRipperDxD
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesConstraint
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesPin
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesFromTo
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesPhysicalNet
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesPinPair
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesElectricalNet
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesDiffPair
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesComponent
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesPartPin
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesPartPinPair
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesPart
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesDesign
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesLayerClearRule
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesSchemeClearRule
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesViaAssign
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesLayerRule
[2021.11.15 15:37:58] [0000m.01s.457ms] [2] Diagnostic: CesConfigCheck: CesSchemeNetClassRule
